Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
425,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_425.txt,0.0,-8.0,0.0,-370.0,0.0,-12.0,0.0,-451.0,0.0,-18.0,0.0,-335.0,0.0,-8.0,0.0,-337.0,10.0,10.0,10.0,-376.0,68.0,68.0,92.0,-10.0,26.0,26.0,26.0,-382.0,68.0,68.0,128.0,-2261.0,False,5764801.0,0.0,68355623952000.0,725.0,70.0,67359120998400.0,703.0,64.0
426,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_426.txt,143.0,143.0,320.0,253.0,100.0,100.0,170.0,15.0,92.0,92.0,151.0,-48.0,23.0,23.0,24.0,-356.0,0.0,0.0,0.0,-641.0,0.0,0.0,0.0,-641.0,41.0,41.0,53.0,-431.0,143.0,143.0,718.0,-1849.0,False,5764801.0,0.0,47555874074880.0,666.0,72.0,0.0,641.0,0.0
427,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_427.txt,16.0,16.0,16.0,-243.0,0.0,0.0,0.0,-327.0,20.0,20.0,20.0,-168.0,1.0,1.0,1.0,-121.0,3.0,3.0,3.0,-196.0,0.0,-11.0,0.0,-302.0,24.0,24.0,24.0,-114.0,24.0,24.0,64.0,-1471.0,False,5764801.0,0.0,55230833414400.0,709.0,74.0,26175808512000.0,590.0,50.0
428,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_428.txt,23.0,23.0,23.0,-202.0,76.0,76.0,111.0,-89.0,23.0,23.0,23.0,-257.0,59.0,59.0,88.0,-118.0,2.0,2.0,2.0,-281.0,6.0,6.0,6.0,-235.0,73.0,73.0,221.0,212.0,76.0,76.0,474.0,-970.0,False,5764801.0,0.0,55206618120000.0,679.0,76.0,6583295347200.0,561.0,19.0
429,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_429.txt,0.0,-64.0,0.0,-605.0,28.0,28.0,28.0,-354.0,117.0,117.0,179.0,-51.0,9.0,9.0,9.0,-393.0,4.0,4.0,6.0,-305.0,53.0,53.0,53.0,-377.0,151.0,151.0,187.0,107.0,151.0,151.0,462.0,-1978.0,False,5764801.0,0.0,27016150081536.0,605.0,68.0,0.0,605.0,0.0
430,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_430.txt,75.0,75.0,75.0,-346.0,69.0,69.0,69.0,-331.0,65.0,65.0,191.0,56.0,114.0,114.0,215.0,79.0,66.0,66.0,66.0,-330.0,0.0,-89.0,0.0,-719.0,49.0,49.0,49.0,-370.0,114.0,114.0,665.0,-1961.0,False,5764801.0,0.0,81507577315584.0,719.0,82.0,0.0,719.0,0.0
431,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_431.txt,7.0,7.0,7.0,-285.0,0.0,-54.0,0.0,-420.0,1.0,1.0,1.0,-234.0,0.0,-15.0,0.0,-308.0,1.0,1.0,1.0,-313.0,16.0,16.0,16.0,-211.0,25.0,25.0,69.0,-30.0,25.0,25.0,94.0,-1801.0,False,5764801.0,0.0,51786226206000.0,670.0,78.0,45748925988480.0,641.0,65.0
432,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_432.txt,77.0,77.0,96.0,-116.0,12.0,12.0,13.0,-173.0,8.0,8.0,8.0,-189.0,74.0,74.0,74.0,-88.0,48.0,48.0,48.0,-247.0,32.0,32.0,32.0,-264.0,0.0,-4.0,0.0,-317.0,77.0,77.0,271.0,-1394.0,False,5764801.0,0.0,74124779040000.0,723.0,83.0,2317709116800.0,523.0,6.0
433,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_433.txt,29.0,29.0,44.0,-174.0,13.0,13.0,16.0,-149.0,23.0,23.0,41.0,-160.0,10.0,10.0,10.0,-152.0,0.0,-18.0,0.0,-336.0,59.0,59.0,85.0,-9.0,0.0,-3.0,0.0,-227.0,59.0,59.0,196.0,-1207.0,False,5764801.0,0.0,25930630368720.0,629.0,66.0,9614770522812.0,521.0,42.0
434,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_434.txt,148.0,148.0,297.0,183.0,82.0,82.0,96.0,-158.0,128.0,128.0,262.0,154.0,73.0,73.0,118.0,-94.0,73.0,73.0,85.0,-212.0,27.0,27.0,27.0,-414.0,0.0,-5.0,0.0,-627.0,148.0,148.0,885.0,-1168.0,False,5764801.0,0.0,91513337446440.0,727.0,90.0,0.0,627.0,0.0
435,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_435.txt,2.0,2.0,2.0,-217.0,0.0,-11.0,0.0,-153.0,15.0,15.0,15.0,-257.0,10.0,10.0,10.0,-212.0,0.0,-12.0,0.0,-260.0,0.0,-38.0,0.0,-364.0,0.0,-9.0,0.0,-223.0,15.0,15.0,27.0,-1686.0,False,5764801.0,0.0,50196902961744.0,689.0,74.0,24098477918592.0,574.0,71.0
436,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_436.txt,79.0,79.0,192.0,72.0,56.0,56.0,86.0,-27.0,87.0,87.0,155.0,83.0,74.0,74.0,149.0,38.0,86.0,86.0,136.0,-57.0,91.0,91.0,97.0,-93.0,35.0,35.0,69.0,-123.0,91.0,91.0,884.0,-107.0,False,5764801.0,0.0,39230702557200.0,675.0,70.0,3746014272.0,348.0,1.0
437,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_437.txt,24.0,24.0,39.0,-219.0,45.0,45.0,78.0,-73.0,9.0,9.0,9.0,-253.0,61.0,61.0,61.0,-131.0,0.0,-22.0,0.0,-280.0,19.0,19.0,19.0,-190.0,0.0,-6.0,0.0,-253.0,61.0,61.0,206.0,-1399.0,False,5764801.0,0.0,39310383974400.0,658.0,59.0,9211738536000.0,524.0,35.0
438,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_438.txt,57.0,57.0,57.0,-320.0,83.0,83.0,202.0,116.0,0.0,-87.0,0.0,-711.0,34.0,34.0,41.0,-321.0,87.0,87.0,87.0,-281.0,34.0,34.0,81.0,12.0,79.0,79.0,79.0,-353.0,87.0,87.0,547.0,-1858.0,False,5764801.0,0.0,91555612208640.0,716.0,87.0,0.0,711.0,0.0
439,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_439.txt,0.0,-4.0,0.0,-165.0,32.0,32.0,32.0,-110.0,8.0,8.0,13.0,-159.0,25.0,25.0,25.0,-209.0,0.0,-13.0,0.0,-242.0,0.0,-27.0,0.0,-291.0,0.0,-11.0,0.0,-295.0,32.0,32.0,70.0,-1471.0,False,5764801.0,0.0,29209537539000.0,647.0,75.0,11127180672000.0,527.0,46.0
440,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_440.txt,27.0,27.0,40.0,-163.0,10.0,10.0,16.0,-175.0,0.0,-12.0,0.0,-263.0,30.0,30.0,30.0,-253.0,21.0,21.0,28.0,-103.0,2.0,2.0,2.0,-218.0,60.0,60.0,88.0,67.0,60.0,60.0,204.0,-1108.0,False,5764801.0,0.0,50490309018240.0,687.0,75.0,13174373765280.0,543.0,42.0
441,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_441.txt,26.0,26.0,26.0,-252.0,42.0,42.0,105.0,39.0,43.0,43.0,43.0,-211.0,87.0,87.0,185.0,-15.0,0.0,-80.0,0.0,-667.0,3.0,3.0,3.0,-380.0,65.0,65.0,65.0,-264.0,87.0,87.0,427.0,-1750.0,False,5764801.0,0.0,54419493492000.0,706.0,79.0,0.0,667.0,0.0
442,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_442.txt,42.0,42.0,42.0,-253.0,32.0,32.0,32.0,-248.0,28.0,28.0,28.0,-182.0,108.0,108.0,224.0,213.0,26.0,26.0,32.0,-163.0,0.0,-6.0,0.0,-311.0,0.0,-21.0,0.0,-353.0,108.0,108.0,358.0,-1297.0,False,5764801.0,0.0,70418303208000.0,699.0,78.0,29711814612480.0,633.0,45.0
443,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_443.txt,32.0,32.0,32.0,-180.0,0.0,-18.0,0.0,-273.0,0.0,-5.0,0.0,-252.0,0.0,-27.0,0.0,-358.0,0.0,-14.0,0.0,-262.0,0.0,-20.0,0.0,-356.0,88.0,88.0,154.0,90.0,88.0,88.0,186.0,-1591.0,False,5764801.0,0.0,21919669200000.0,668.0,58.0,20091235507200.0,605.0,50.0
444,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_444.txt,45.0,45.0,87.0,-357.0,137.0,137.0,259.0,149.0,69.0,69.0,164.0,-46.0,0.0,0.0,0.0,-672.0,62.0,62.0,76.0,-379.0,0.0,0.0,0.0,-672.0,149.0,149.0,243.0,-26.0,149.0,149.0,829.0,-2003.0,False,5764801.0,0.0,34071028992000.0,709.0,70.0,0.0,672.0,0.0
445,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_445.txt,35.0,35.0,66.0,-1.0,10.0,10.0,10.0,-343.0,18.0,18.0,28.0,-186.0,59.0,59.0,61.0,-253.0,52.0,52.0,61.0,-200.0,52.0,52.0,52.0,-277.0,0.0,-74.0,0.0,-626.0,59.0,59.0,278.0,-1886.0,False,5764801.0,0.0,70590031475832.0,729.0,76.0,0.0,626.0,0.0
446,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_446.txt,77.0,77.0,137.0,-132.0,129.0,129.0,286.0,174.0,154.0,154.0,302.0,92.0,145.0,145.0,284.0,11.0,0.0,0.0,0.0,-738.0,66.0,66.0,71.0,-408.0,0.0,0.0,0.0,-738.0,154.0,154.0,1080.0,-1739.0,False,5764801.0,0.0,76382064281600.0,715.0,85.0,0.0,738.0,0.0
447,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_447.txt,26.0,26.0,30.0,-420.0,17.0,17.0,22.0,-548.0,58.0,58.0,110.0,-326.0,0.0,0.0,0.0,-713.0,0.0,0.0,0.0,-713.0,197.0,197.0,868.0,868.0,73.0,73.0,91.0,-331.0,197.0,197.0,1121.0,-2183.0,False,5764801.0,0.0,36131439052800.0,713.0,69.0,0.0,713.0,0.0
448,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_448.txt,6.0,6.0,6.0,-285.0,5.0,5.0,5.0,-311.0,0.0,-8.0,0.0,-261.0,0.0,-35.0,0.0,-416.0,34.0,34.0,52.0,-46.0,0.0,-8.0,0.0,-378.0,0.0,-14.0,0.0,-338.0,34.0,34.0,63.0,-2035.0,False,5764801.0,0.0,45730666800000.0,654.0,76.0,45730666800000.0,645.0,70.0
449,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_449.txt,12.0,12.0,14.0,-144.0,0.0,-21.0,0.0,-377.0,4.0,4.0,4.0,-250.0,0.0,-4.0,0.0,-266.0,0.0,-27.0,0.0,-283.0,7.0,7.0,7.0,-153.0,88.0,88.0,199.0,175.0,88.0,88.0,224.0,-1298.0,False,5764801.0,0.0,11291042121312.0,641.0,50.0,6772860071250.0,528.0,25.0
450,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_450.txt,0.0,-10.0,0.0,-224.0,0.0,-2.0,0.0,-204.0,14.0,14.0,14.0,-210.0,0.0,-8.0,0.0,-320.0,0.0,0.0,0.0,-162.0,0.0,-38.0,0.0,-362.0,0.0,-3.0,0.0,-210.0,14.0,14.0,14.0,-1692.0,False,5764801.0,0.0,87315880806000.0,738.0,79.0,42039013737600.0,622.0,76.0
451,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_451.txt,45.0,45.0,80.0,-309.0,62.0,62.0,70.0,-302.0,97.0,97.0,199.0,65.0,140.0,140.0,266.0,136.0,0.0,0.0,0.0,-639.0,98.0,98.0,157.0,-169.0,0.0,0.0,0.0,-639.0,140.0,140.0,772.0,-1857.0,False,5764801.0,0.0,40362681996000.0,664.0,73.0,0.0,639.0,0.0
452,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_452.txt,19.0,19.0,19.0,-229.0,6.0,6.0,6.0,-231.0,58.0,58.0,62.0,-53.0,15.0,15.0,29.0,-58.0,0.0,-66.0,0.0,-506.0,18.0,18.0,18.0,-126.0,54.0,54.0,104.0,20.0,58.0,58.0,238.0,-1183.0,False,5764801.0,0.0,46428977687400.0,693.0,69.0,0.0,506.0,0.0
453,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_453.txt,32.0,32.0,49.0,-138.0,111.0,111.0,258.0,208.0,68.0,68.0,68.0,-163.0,70.0,70.0,110.0,-182.0,46.0,46.0,46.0,-197.0,0.0,-20.0,0.0,-265.0,32.0,32.0,32.0,-140.0,111.0,111.0,563.0,-877.0,False,5764801.0,0.0,38720680160400.0,676.0,71.0,2028572910000.0,495.0,25.0
454,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_454.txt,87.0,87.0,163.0,17.0,61.0,61.0,104.0,-114.0,41.0,41.0,43.0,-172.0,79.0,79.0,150.0,-3.0,61.0,61.0,121.0,-91.0,81.0,81.0,81.0,-133.0,0.0,-16.0,0.0,-301.0,87.0,87.0,662.0,-797.0,False,5764801.0,0.0,60749648784000.0,698.0,79.0,3031496344800.0,530.0,18.0
455,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_455.txt,0.0,-7.0,0.0,-400.0,20.0,20.0,20.0,-181.0,13.0,13.0,13.0,-218.0,0.0,-18.0,0.0,-394.0,0.0,-14.0,0.0,-252.0,0.0,-20.0,0.0,-351.0,54.0,54.0,70.0,-53.0,54.0,54.0,103.0,-1849.0,False,5764801.0,0.0,50801970753072.0,681.0,71.0,50801970753072.0,665.0,63.0
456,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_456.txt,44.0,44.0,46.0,-138.0,16.0,16.0,32.0,-149.0,14.0,14.0,14.0,-279.0,46.0,46.0,102.0,-17.0,10.0,10.0,10.0,-219.0,6.0,6.0,6.0,-353.0,6.0,6.0,6.0,-355.0,46.0,46.0,216.0,-1510.0,False,5764801.0,0.0,22496403798792.0,640.0,63.0,12730714088400.0,570.0,31.0
457,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_457.txt,60.0,60.0,91.0,-230.0,201.0,201.0,602.0,602.0,34.0,34.0,64.0,-426.0,47.0,47.0,51.0,-391.0,0.0,0.0,0.0,-648.0,90.0,90.0,238.0,18.0,0.0,0.0,0.0,-648.0,201.0,201.0,1046.0,-1723.0,False,5764801.0,0.0,43284217244400.0,671.0,73.0,0.0,648.0,0.0
458,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_458.txt,80.0,80.0,80.0,-152.0,0.0,-1.0,0.0,-197.0,19.0,19.0,38.0,-189.0,61.0,61.0,61.0,-161.0,58.0,58.0,58.0,-246.0,0.0,-28.0,0.0,-308.0,92.0,92.0,133.0,49.0,92.0,92.0,370.0,-1204.0,False,5764801.0,0.0,87687370258488.0,702.0,85.0,5859496843200.0,552.0,11.0
459,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_459.txt,191.0,191.0,482.0,401.0,41.0,41.0,50.0,-166.0,115.0,115.0,343.0,272.0,75.0,75.0,126.0,-149.0,63.0,63.0,119.0,-164.0,54.0,54.0,54.0,-200.0,0.0,-14.0,0.0,-443.0,191.0,191.0,1174.0,-449.0,False,5764801.0,0.0,56344738758750.0,676.0,78.0,0.0,443.0,0.0
460,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_460.txt,33.0,33.0,67.0,-113.0,15.0,15.0,15.0,-416.0,0.0,-40.0,0.0,-626.0,23.0,23.0,23.0,-400.0,25.0,25.0,39.0,-238.0,38.0,38.0,38.0,-188.0,107.0,107.0,133.0,8.0,107.0,107.0,315.0,-1973.0,False,5764801.0,0.0,44540250300000.0,707.0,75.0,0.0,626.0,0.0
461,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_461.txt,108.0,108.0,323.0,278.0,22.0,22.0,22.0,-278.0,0.0,-8.0,0.0,-311.0,10.0,10.0,15.0,-92.0,32.0,32.0,32.0,-217.0,46.0,46.0,58.0,-148.0,22.0,22.0,34.0,-163.0,108.0,108.0,484.0,-931.0,False,5764801.0,0.0,55278910971648.0,704.0,80.0,10696102410240.0,568.0,43.0
462,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_462.txt,75.0,75.0,87.0,-315.0,48.0,48.0,48.0,-316.0,0.0,-78.0,0.0,-727.0,6.0,6.0,6.0,-368.0,104.0,104.0,337.0,331.0,60.0,60.0,60.0,-394.0,33.0,33.0,33.0,-419.0,104.0,104.0,571.0,-2208.0,False,5764801.0,0.0,73885803264000.0,729.0,80.0,0.0,727.0,0.0
463,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_463.txt,0.0,-56.0,0.0,-660.0,62.0,62.0,62.0,-263.0,42.0,42.0,42.0,-346.0,44.0,44.0,44.0,-465.0,41.0,41.0,41.0,-468.0,92.0,92.0,234.0,234.0,56.0,56.0,107.0,51.0,92.0,92.0,530.0,-1917.0,False,5764801.0,0.0,30175663795200.0,672.0,62.0,0.0,660.0,0.0
464,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_464.txt,58.0,58.0,84.0,-66.0,72.0,72.0,230.0,222.0,0.0,-40.0,0.0,-572.0,79.0,79.0,79.0,-165.0,25.0,25.0,34.0,-209.0,3.0,3.0,4.0,-224.0,24.0,24.0,24.0,-248.0,79.0,79.0,455.0,-1262.0,False,5764801.0,0.0,59781414174300.0,691.0,79.0,0.0,572.0,0.0
465,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_465.txt,0.0,-16.0,0.0,-369.0,1.0,1.0,1.0,-223.0,10.0,10.0,10.0,-294.0,0.0,-29.0,0.0,-349.0,0.0,-10.0,0.0,-292.0,1.0,1.0,1.0,-220.0,0.0,-4.0,0.0,-129.0,10.0,10.0,12.0,-1876.0,False,5764801.0,0.0,93966077304000.0,747.0,85.0,49244254416000.0,634.0,82.0
466,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_466.txt,43.0,43.0,43.0,-237.0,0.0,-3.0,0.0,-369.0,51.0,51.0,88.0,-124.0,92.0,92.0,118.0,-133.0,75.0,75.0,95.0,-50.0,55.0,55.0,102.0,-101.0,50.0,50.0,50.0,-285.0,92.0,92.0,496.0,-1299.0,False,5764801.0,0.0,75376840182336.0,691.0,72.0,1848536030880.0,527.0,6.0
467,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_467.txt,97.0,97.0,232.0,159.0,56.0,56.0,67.0,-222.0,92.0,92.0,102.0,-120.0,43.0,43.0,43.0,-281.0,0.0,-72.0,0.0,-626.0,41.0,41.0,41.0,-395.0,105.0,105.0,120.0,32.0,105.0,105.0,605.0,-1453.0,False,5764801.0,0.0,38678985993600.0,657.0,73.0,0.0,626.0,0.0
468,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_468.txt,81.0,81.0,106.0,-126.0,109.0,109.0,204.0,105.0,68.0,68.0,128.0,-99.0,99.0,99.0,122.0,26.0,73.0,73.0,73.0,-190.0,64.0,64.0,119.0,-112.0,0.0,-19.0,0.0,-506.0,109.0,109.0,752.0,-902.0,False,5764801.0,0.0,59747552372970.0,709.0,77.0,0.0,506.0,0.0
469,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_469.txt,0.0,-80.0,0.0,-725.0,54.0,54.0,54.0,-290.0,57.0,57.0,138.0,38.0,43.0,43.0,43.0,-396.0,60.0,60.0,60.0,-318.0,61.0,61.0,112.0,-45.0,12.0,12.0,12.0,-394.0,61.0,61.0,419.0,-2130.0,False,5764801.0,0.0,54781439032320.0,726.0,86.0,0.0,725.0,0.0
470,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_470.txt,95.0,95.0,127.0,-60.0,41.0,41.0,53.0,-47.0,56.0,56.0,69.0,-27.0,90.0,90.0,98.0,-105.0,81.0,81.0,81.0,-165.0,49.0,49.0,49.0,-163.0,0.0,-69.0,0.0,-518.0,95.0,95.0,477.0,-1085.0,False,5764801.0,0.0,22989361626000.0,609.0,73.0,0.0,518.0,0.0
471,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_471.txt,58.0,58.0,194.0,171.0,56.0,56.0,73.0,-132.0,59.0,59.0,59.0,-282.0,38.0,38.0,38.0,-211.0,13.0,13.0,13.0,-161.0,8.0,8.0,8.0,-255.0,23.0,23.0,23.0,-265.0,59.0,59.0,408.0,-1135.0,False,5764801.0,0.0,50274499692780.0,707.0,82.0,11477364926720.0,565.0,40.0
472,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_472.txt,87.0,87.0,87.0,-353.0,164.0,164.0,323.0,257.0,94.0,94.0,114.0,-34.0,72.0,72.0,92.0,-296.0,0.0,-64.0,0.0,-681.0,53.0,53.0,53.0,-309.0,41.0,41.0,41.0,-482.0,164.0,164.0,710.0,-1898.0,False,5764801.0,0.0,79638575708160.0,718.0,84.0,0.0,681.0,0.0
473,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_473.txt,49.0,49.0,74.0,-214.0,117.0,117.0,183.0,57.0,0.0,0.0,0.0,-578.0,71.0,71.0,112.0,-268.0,97.0,97.0,225.0,131.0,0.0,0.0,0.0,-578.0,75.0,75.0,96.0,-256.0,117.0,117.0,690.0,-1706.0,False,5764801.0,0.0,65266281850770.0,677.0,74.0,0.0,578.0,0.0
474,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_474.txt,0.0,-1.0,0.0,-198.0,29.0,29.0,29.0,-174.0,5.0,5.0,5.0,-227.0,24.0,24.0,24.0,-195.0,0.0,0.0,0.0,-303.0,0.0,-12.0,0.0,-208.0,41.0,41.0,98.0,97.0,41.0,41.0,156.0,-1208.0,False,5764801.0,0.0,57421071227520.0,688.0,84.0,22963960939920.0,577.0,55.0
475,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_475.txt,159.0,159.0,354.0,325.0,153.0,153.0,578.0,515.0,21.0,21.0,34.0,-228.0,56.0,56.0,142.0,-169.0,53.0,53.0,70.0,-230.0,48.0,48.0,82.0,-164.0,0.0,-5.0,0.0,-432.0,159.0,159.0,1260.0,-383.0,False,5764801.0,0.0,30610768605120.0,648.0,71.0,0.0,432.0,0.0
476,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_476.txt,95.0,95.0,169.0,-271.0,0.0,0.0,0.0,-725.0,39.0,39.0,55.0,-417.0,105.0,105.0,131.0,-103.0,75.0,75.0,141.0,-34.0,0.0,0.0,0.0,-725.0,142.0,142.0,254.0,59.0,142.0,142.0,750.0,-2216.0,False,5764801.0,0.0,72013376102400.0,725.0,83.0,0.0,725.0,0.0
477,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_477.txt,176.0,176.0,257.0,107.0,63.0,63.0,63.0,-265.0,46.0,46.0,46.0,-411.0,35.0,35.0,35.0,-369.0,61.0,61.0,61.0,-111.0,12.0,12.0,12.0,-397.0,0.0,-87.0,0.0,-731.0,176.0,176.0,474.0,-2177.0,False,5764801.0,0.0,112045910477760.0,734.0,92.0,0.0,731.0,0.0
478,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_478.txt,76.0,76.0,165.0,129.0,32.0,32.0,32.0,-258.0,0.0,-8.0,0.0,-269.0,0.0,0.0,0.0,-322.0,0.0,-19.0,0.0,-388.0,0.0,-9.0,0.0,-314.0,14.0,14.0,14.0,-371.0,76.0,76.0,211.0,-1793.0,False,5764801.0,0.0,65912651856000.0,688.0,80.0,34881774681600.0,632.0,55.0
479,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_479.txt,28.0,28.0,28.0,-205.0,0.0,-18.0,0.0,-304.0,4.0,4.0,4.0,-209.0,89.0,89.0,122.0,54.0,48.0,48.0,48.0,-114.0,26.0,26.0,31.0,-113.0,0.0,-3.0,0.0,-191.0,89.0,89.0,233.0,-1082.0,False,5764801.0,0.0,79807683162240.0,723.0,83.0,21087085939920.0,589.0,35.0
480,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_480.txt,11.0,11.0,19.0,-214.0,7.0,7.0,7.0,-322.0,68.0,68.0,68.0,-95.0,30.0,30.0,30.0,-381.0,40.0,40.0,40.0,-211.0,0.0,-45.0,0.0,-455.0,0.0,-5.0,0.0,-240.0,68.0,68.0,164.0,-1918.0,False,5764801.0,0.0,49115180489760.0,682.0,79.0,34125405375600.0,650.0,46.0
481,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_481.txt,0.0,-8.0,0.0,-255.0,3.0,3.0,3.0,-175.0,32.0,32.0,32.0,-151.0,9.0,9.0,14.0,-184.0,11.0,11.0,13.0,-220.0,60.0,60.0,129.0,119.0,21.0,21.0,23.0,-224.0,60.0,60.0,214.0,-1090.0,False,5764801.0,0.0,45290610748656.0,681.0,78.0,20580531622560.0,597.0,49.0
482,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_482.txt,37.0,37.0,72.0,-133.0,59.0,59.0,225.0,188.0,29.0,29.0,50.0,-65.0,42.0,42.0,97.0,-10.0,0.0,-16.0,0.0,-293.0,23.0,23.0,23.0,-175.0,0.0,-16.0,0.0,-261.0,59.0,59.0,467.0,-749.0,False,5764801.0,0.0,34329204864000.0,667.0,72.0,5487586970112.0,519.0,32.0
483,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_483.txt,54.0,54.0,163.0,129.0,21.0,21.0,21.0,-164.0,0.0,-16.0,0.0,-255.0,3.0,3.0,3.0,-231.0,9.0,9.0,9.0,-351.0,28.0,28.0,28.0,-354.0,9.0,9.0,9.0,-287.0,54.0,54.0,233.0,-1513.0,False,5764801.0,0.0,58843681492960.0,683.0,70.0,23091195365784.0,614.0,39.0
484,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_484.txt,126.0,126.0,278.0,253.0,0.0,-9.0,0.0,-378.0,4.0,4.0,4.0,-226.0,3.0,3.0,3.0,-370.0,0.0,-15.0,0.0,-319.0,35.0,35.0,35.0,-310.0,0.0,-5.0,0.0,-242.0,126.0,126.0,320.0,-1592.0,False,5764801.0,0.0,43718356281600.0,705.0,72.0,24146402227200.0,623.0,51.0
485,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_485.txt,103.0,103.0,162.0,8.0,5.0,5.0,5.0,-309.0,50.0,50.0,50.0,-322.0,47.0,47.0,52.0,-239.0,91.0,91.0,136.0,4.0,95.0,95.0,95.0,-171.0,0.0,-83.0,0.0,-655.0,103.0,103.0,500.0,-1684.0,False,5764801.0,0.0,60000556087296.0,705.0,83.0,0.0,655.0,0.0
