Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Agent_8_Max,Agent_8_Max_Unclipped,Agent_8_Sum,Agent_8_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness
477,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_477.txt,40.0,40.0,46.0,-155.0,51.0,51.0,51.0,-236.0,0.0,-1.0,0.0,-151.0,28.0,28.0,35.0,-211.0,16.0,16.0,21.0,-206.0,11.0,11.0,11.0,-262.0,19.0,19.0,19.0,-226.0,76.0,76.0,170.0,44.0,76.0,76.0,353.0,-1403.0,False
478,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_478.txt,0.0,-6.0,0.0,-252.0,43.0,43.0,76.0,-140.0,20.0,20.0,20.0,-187.0,14.0,14.0,18.0,-145.0,0.0,-19.0,0.0,-274.0,32.0,32.0,32.0,-315.0,4.0,4.0,4.0,-299.0,0.0,0.0,0.0,-74.0,43.0,43.0,150.0,-1686.0,False
479,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_479.txt,0.0,-10.0,0.0,-432.0,0.0,-1.0,0.0,-370.0,59.0,59.0,66.0,-229.0,27.0,27.0,43.0,-219.0,60.0,60.0,60.0,-218.0,91.0,91.0,161.0,83.0,0.0,-17.0,0.0,-418.0,7.0,7.0,7.0,-190.0,91.0,91.0,337.0,-1993.0,False
480,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_480.txt,0.0,-7.0,0.0,-325.0,78.0,78.0,92.0,-77.0,78.0,78.0,78.0,-152.0,59.0,59.0,82.0,-82.0,83.0,83.0,98.0,-95.0,3.0,3.0,3.0,-452.0,32.0,32.0,32.0,-272.0,60.0,60.0,146.0,28.0,83.0,83.0,531.0,-1427.0,False
481,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_481.txt,0.0,-14.0,0.0,-397.0,6.0,6.0,6.0,-261.0,0.0,-3.0,0.0,-182.0,14.0,14.0,17.0,-129.0,0.0,0.0,0.0,-247.0,0.0,-5.0,0.0,-263.0,0.0,-5.0,0.0,-226.0,0.0,-7.0,0.0,-368.0,14.0,14.0,23.0,-2073.0,False
482,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_482.txt,30.0,30.0,37.0,-140.0,11.0,11.0,19.0,-139.0,3.0,3.0,3.0,-295.0,33.0,33.0,33.0,-300.0,0.0,-13.0,0.0,-339.0,0.0,-21.0,0.0,-395.0,15.0,15.0,15.0,-251.0,0.0,-8.0,0.0,-313.0,33.0,33.0,107.0,-2172.0,False
483,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_483.txt,28.0,28.0,28.0,-151.0,22.0,22.0,30.0,-88.0,28.0,28.0,28.0,-266.0,73.0,73.0,74.0,-170.0,63.0,63.0,68.0,-211.0,0.0,-69.0,0.0,-644.0,39.0,39.0,39.0,-147.0,123.0,123.0,234.0,195.0,123.0,123.0,501.0,-1482.0,False
484,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_484.txt,115.0,115.0,295.0,209.0,88.0,88.0,122.0,-166.0,48.0,48.0,48.0,-315.0,0.0,-35.0,0.0,-749.0,62.0,62.0,102.0,-348.0,80.0,80.0,96.0,-334.0,88.0,88.0,88.0,-379.0,55.0,55.0,67.0,-100.0,115.0,115.0,818.0,-2182.0,False
485,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_485.txt,45.0,45.0,45.0,-227.0,0.0,-19.0,0.0,-273.0,0.0,-6.0,0.0,-224.0,0.0,-13.0,0.0,-290.0,6.0,6.0,6.0,-318.0,24.0,24.0,42.0,-199.0,17.0,17.0,22.0,-154.0,26.0,26.0,26.0,-234.0,45.0,45.0,141.0,-1919.0,False
486,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_486.txt,40.0,40.0,61.0,-225.0,81.0,81.0,86.0,-159.0,12.0,12.0,12.0,-303.0,0.0,-4.0,0.0,-439.0,35.0,35.0,63.0,-218.0,22.0,22.0,22.0,-323.0,0.0,-2.0,0.0,-330.0,43.0,43.0,111.0,59.0,81.0,81.0,355.0,-1938.0,False
487,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_487.txt,0.0,-30.0,0.0,-717.0,37.0,37.0,58.0,-299.0,93.0,93.0,93.0,-390.0,74.0,74.0,111.0,-22.0,28.0,28.0,30.0,-463.0,42.0,42.0,49.0,-239.0,56.0,56.0,91.0,-374.0,105.0,105.0,336.0,227.0,105.0,105.0,768.0,-2277.0,False
488,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_488.txt,34.0,34.0,58.0,-101.0,71.0,71.0,110.0,-32.0,58.0,58.0,58.0,-216.0,57.0,57.0,58.0,-268.0,74.0,74.0,74.0,-168.0,37.0,37.0,68.0,-65.0,16.0,16.0,16.0,-285.0,4.0,4.0,4.0,-188.0,74.0,74.0,446.0,-1323.0,False
489,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_489.txt,79.0,79.0,166.0,-7.0,68.0,68.0,81.0,-194.0,51.0,51.0,60.0,-224.0,85.0,85.0,151.0,-31.0,188.0,188.0,320.0,223.0,32.0,32.0,37.0,-152.0,24.0,24.0,24.0,-243.0,65.0,65.0,79.0,-236.0,188.0,188.0,918.0,-864.0,False
490,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_490.txt,0.0,-12.0,0.0,-223.0,17.0,17.0,29.0,-300.0,4.0,4.0,4.0,-333.0,0.0,-20.0,0.0,-276.0,16.0,16.0,16.0,-304.0,0.0,-42.0,0.0,-365.0,0.0,-27.0,0.0,-451.0,0.0,-3.0,0.0,-372.0,17.0,17.0,49.0,-2624.0,False
491,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_491.txt,20.0,20.0,20.0,-144.0,12.0,12.0,12.0,-307.0,29.0,29.0,29.0,-290.0,0.0,-2.0,0.0,-205.0,5.0,5.0,5.0,-201.0,0.0,0.0,0.0,-280.0,2.0,2.0,2.0,-278.0,24.0,24.0,24.0,-269.0,29.0,29.0,92.0,-1974.0,False
492,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_492.txt,57.0,57.0,57.0,-308.0,78.0,78.0,121.0,-129.0,29.0,29.0,29.0,-259.0,131.0,131.0,312.0,194.0,56.0,56.0,97.0,-177.0,53.0,53.0,55.0,-269.0,34.0,34.0,34.0,-276.0,78.0,78.0,135.0,-228.0,131.0,131.0,840.0,-1452.0,False
493,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_493.txt,6.0,6.0,6.0,-187.0,33.0,33.0,55.0,-216.0,41.0,41.0,61.0,-171.0,61.0,61.0,96.0,59.0,25.0,25.0,25.0,-182.0,37.0,37.0,37.0,-283.0,18.0,18.0,18.0,-325.0,0.0,0.0,0.0,-290.0,61.0,61.0,298.0,-1595.0,False
494,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_494.txt,65.0,65.0,128.0,-6.0,0.0,-11.0,0.0,-302.0,0.0,-2.0,0.0,-314.0,24.0,24.0,24.0,-391.0,0.0,-15.0,0.0,-428.0,0.0,0.0,0.0,-306.0,16.0,16.0,16.0,-303.0,0.0,-2.0,0.0,-292.0,65.0,65.0,168.0,-2342.0,False
495,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_495.txt,64.0,64.0,98.0,-69.0,95.0,95.0,179.0,27.0,62.0,62.0,119.0,-132.0,12.0,12.0,12.0,-342.0,64.0,64.0,110.0,-80.0,38.0,38.0,63.0,-207.0,44.0,44.0,92.0,-12.0,55.0,55.0,57.0,-166.0,95.0,95.0,730.0,-981.0,False
496,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_496.txt,55.0,55.0,91.0,-64.0,69.0,69.0,69.0,-314.0,5.0,5.0,5.0,-251.0,0.0,-31.0,0.0,-447.0,8.0,8.0,8.0,-266.0,57.0,57.0,57.0,-264.0,2.0,2.0,2.0,-323.0,43.0,43.0,43.0,-154.0,69.0,69.0,275.0,-2083.0,False
497,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_497.txt,53.0,53.0,110.0,-472.0,60.0,60.0,219.0,-71.0,0.0,0.0,0.0,-784.0,0.0,0.0,0.0,-784.0,70.0,70.0,93.0,-339.0,135.0,135.0,327.0,2.0,0.0,0.0,0.0,-784.0,191.0,191.0,626.0,503.0,191.0,191.0,1375.0,-2729.0,False
498,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_498.txt,14.0,14.0,17.0,-292.0,88.0,88.0,120.0,4.0,0.0,-26.0,0.0,-391.0,58.0,58.0,59.0,-270.0,20.0,20.0,20.0,-351.0,5.0,5.0,5.0,-282.0,34.0,34.0,34.0,-359.0,0.0,-11.0,0.0,-449.0,88.0,88.0,255.0,-2390.0,False
499,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_499.txt,18.0,18.0,18.0,-392.0,60.0,60.0,60.0,-226.0,69.0,69.0,78.0,-330.0,48.0,48.0,112.0,-193.0,100.0,100.0,152.0,30.0,0.0,-84.0,0.0,-806.0,20.0,20.0,20.0,-426.0,81.0,81.0,81.0,-302.0,100.0,100.0,521.0,-2645.0,False
500,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_500.txt,26.0,26.0,32.0,-145.0,43.0,43.0,49.0,-44.0,28.0,28.0,36.0,-155.0,25.0,25.0,36.0,-215.0,26.0,26.0,28.0,-170.0,0.0,-18.0,0.0,-300.0,1.0,1.0,1.0,-197.0,44.0,44.0,60.0,-59.0,44.0,44.0,242.0,-1285.0,False
